,YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
229347,2008.0,,1.0,,,,,1.0,,,,,,37.810967,-122.26593899999999
229350,2008.0,,,,,,,,,,,1.0,,37.813955,-122.27829299999999
229351,2008.0,,1.0,,,,,1.0,,,,,,37.815106,-122.30601999999999
229352,2008.0,,,,,,,,,,,1.0,,37.827042,-122.27003500000001
229353,2008.0,,,,,,,,,,,1.0,,37.828731,-122.27239099999998
229354,2008.0,1.0,,,,1.0,,,,,,,,37.821738,-122.27648799999999
229355,2008.0,,1.0,,,,,,,,,,,37.80729,-122.27430700000001
229356,2008.0,,1.0,,,,,,,,,,,37.826899,-122.266855
229357,2008.0,,1.0,,,,,1.0,,,,,,37.824098,-122.27398500000001
229359,2008.0,,1.0,,,,,,1.0,,,,,37.821466,-122.275925
229360,2008.0,,,,,,,,,,1.0,,,37.815919,-122.28071100000001
229361,2008.0,,1.0,,,,,,,,,,,37.827290000000005,-122.288349
229362,2008.0,,1.0,,,,,,,,,,,37.822456,-122.28921399999999
229363,2008.0,1.0,,,,1.0,,,,,,,,37.828936999999996,-122.26318
229364,2008.0,,1.0,,,,,,,,,,,37.814103,-122.26995500000001
229365,2008.0,,1.0,,,,,,,,,,,37.822054,-122.26213600000001
229367,2008.0,,1.0,,,,,,,,,,,37.82565,-122.253304
229368,2008.0,,1.0,,,,,,,,,,,37.830354,-122.24830700000001
229369,2008.0,,1.0,,,,,,,,,,,37.826376,-122.252448
229370,2008.0,,1.0,,,,,,,,,,,37.841745,-122.28198300000001
229371,2008.0,,1.0,,,,,,,,,,,37.841745,-122.28198300000001
229372,2008.0,,1.0,,,,,,,,,,,37.843493,-122.27758700000001
229373,2008.0,,1.0,,,,,,1.0,,,,,37.841891,-122.2841
229374,2008.0,,,,,,,,,,,1.0,,37.841631,-122.27433799999999
229375,2008.0,,,,,,,,,,,1.0,,37.835646000000004,-122.272674
229377,2008.0,,,,,,,,,,,1.0,,37.836396,-122.267618
229379,2008.0,,1.0,,,,,1.0,,,,,,37.831585,-122.265397
229380,2008.0,1.0,,,,1.0,,,,,,,,37.838213,-122.26253999999999
229381,2008.0,,1.0,,,,,,,,,,,37.839659999999995,-122.252482
229382,2008.0,,1.0,,,,,,,,,,,37.836171,-122.25545600000001
229383,2008.0,,1.0,,,,,,,,,,,37.839365,-122.253307
229384,2008.0,,1.0,,,,,,1.0,,,,,37.843919,-122.25452
229385,2008.0,1.0,,,,1.0,,,,,,,,37.812337,-122.259114
229386,2008.0,,1.0,,,,,,,,,,,37.810209,-122.25941599999999
229387,2008.0,,1.0,,,,,,,,,,,37.809566,-122.25813799999999
229388,2008.0,1.0,,,,1.0,,,,,,,,37.802671000000004,-122.242174
229390,2008.0,1.0,,,,1.0,,,,,,,,37.802694,-122.248127
229392,2008.0,,,,,,,,,,,1.0,,37.795223,-122.249496
229393,2008.0,,1.0,,,,,,1.0,,,,,37.802017,-122.239911
229394,2008.0,,1.0,,,,,,1.0,,,,,37.797294,-122.242795
229395,2008.0,,,,,,,,,,,1.0,,37.790138,-122.23411599999999
229396,2008.0,,,,,,,,,,1.0,,,37.790138,-122.23411599999999
229397,2008.0,,1.0,,,,,,,,,,,37.793076,-122.22981100000001
229398,2008.0,,,,,,,,,,,1.0,,37.785354999999996,-122.244727
229399,2008.0,,1.0,,,,,1.0,,,,,,37.79818,-122.25636399999999
229400,2008.0,1.0,,,,1.0,,,,,,,,37.783164,-122.235403
229401,2008.0,1.0,,,1.0,,,,,,,,,37.783164,-122.235403
229402,2008.0,,1.0,,,,,,1.0,,,,,37.788688,-122.223951
229404,2008.0,1.0,,,,1.0,,,,,,,,37.793766999999995,-122.20115600000001
229405,2008.0,,,,,,,,,,1.0,,,37.779037,-122.21867900000001
229406,2008.0,1.0,,,,1.0,,,,,,,,37.781141,-122.224073
229407,2008.0,1.0,,,,1.0,,,,,,,,37.780788,-122.222696
229408,2008.0,1.0,,,,1.0,,,,,,,,37.775506,-122.220836
229409,2008.0,1.0,,,1.0,,,,,,,,,37.781141,-122.224073
229410,2008.0,1.0,,,1.0,,,,,,,,,37.775143,-122.215088
229411,2008.0,1.0,,,1.0,,,,,,,,,37.775506,-122.220836
229412,2008.0,,1.0,,,,,,1.0,,,,,37.778967,-122.218732
229413,2008.0,,1.0,,,,,,1.0,,,,,37.768437,-122.22241799999999
229414,2008.0,,,,,,,,,,,1.0,,37.782218,-122.217576
229415,2008.0,1.0,,,,1.0,,,,,,,,37.785588,-122.21538899999999
229416,2008.0,,1.0,,,,,,1.0,,,,,37.788746,-122.209608
229417,2008.0,,1.0,,,,,,,,,,,37.790056,-122.194324
229418,2008.0,,1.0,,,,,1.0,,,,,,37.797,-122.192237
229419,2008.0,,1.0,,,,,,,,,,,37.792179,-122.18356899999999
229420,2008.0,1.0,,,1.0,,,,,,,,,37.761959000000004,-122.19740700000001
229421,2008.0,1.0,,,1.0,,,,,,,,,37.761959000000004,-122.19740700000001
229422,2008.0,,1.0,,,,,,,,,,,37.755103999999996,-122.193028
229423,2008.0,,1.0,,,,,,1.0,,,,,37.75365,-122.190321
229424,2008.0,,1.0,,,,,,1.0,,,,,37.764846999999996,-122.199642
229425,2008.0,1.0,,,,1.0,,,,,,,,37.776990999999995,-122.20876399999999
229426,2008.0,1.0,,,1.0,,,,,,,,,37.776990999999995,-122.20876399999999
229427,2008.0,,1.0,,,,,1.0,,,,,,37.776990999999995,-122.20876399999999
229429,2008.0,,1.0,,,,,,1.0,,,,,37.773382,-122.21236
229430,2008.0,,,,,,,,,,1.0,,,37.766633,-122.196301
229431,2008.0,,,,,,,,,,1.0,,,37.766633,-122.196301
229432,2008.0,,,,,,,,,,1.0,,,37.766633,-122.196301
229433,2008.0,,1.0,,,,,,,,,,,37.768118,-122.205817
229434,2008.0,,1.0,,,,,,,,,,,37.78046,-122.190427
229435,2008.0,,1.0,,,,,,,,,,,37.780733000000005,-122.195769
229436,2008.0,,1.0,,,,,,,,,,,37.776146999999995,-122.192231
229437,2008.0,,1.0,,,,,1.0,,,,,,37.784721999999995,-122.19434
229438,2008.0,,1.0,,,,,,,,,,,37.755334999999995,-122.180904
229439,2008.0,,,,,,,,,,,1.0,,37.754406,-122.17791899999999
229440,2008.0,1.0,,,,1.0,,,,,,,,37.756066,-122.17719
229441,2008.0,,1.0,,,,,,,,,,,37.745513,-122.16860600000001
229442,2008.0,,1.0,,,,,,1.0,,,,,37.749714000000004,-122.171474
229443,2008.0,1.0,,,1.0,,,,,,,,,37.752634,-122.158749
229444,2008.0,,1.0,,,,,,1.0,,,,,37.75842,-122.162012
229445,2008.0,,1.0,,,,,1.0,,,,,,37.759677,-122.142344
229446,2008.0,,1.0,,,,,,,,,,,37.772283,-122.155851
229447,2008.0,,,,,,,,,,,,1.0,,
229448,2008.0,,,,,,,,,,,,1.0,,
229458,2008.0,1.0,,,1.0,,,,,,,,,37.7915,-122.21600000000001
229459,2008.0,1.0,,,1.0,,,,,,,,,37.8017,-122.29
229461,2008.0,,1.0,,,,,1.0,,,,,,37.772511,-122.177622
229462,2008.0,1.0,,,,1.0,,,,,,,,37.76453,-122.19084
229463,2008.0,,1.0,,,,,,1.0,,,,,37.763124,-122.184894
229464,2008.0,,1.0,,,,,,1.0,,,,,37.763875,-122.186567
229465,2008.0,,1.0,,,,,1.0,,,,,,37.764426,-122.164992
229466,2008.0,,1.0,,,,,1.0,,,,,,37.742452,-122.18528400000001
229467,2008.0,,1.0,,,,,,1.0,,,,,37.736909000000004,-122.185799
229468,2008.0,,1.0,,,,,,1.0,,,,,37.743823,-122.166936
229473,2008.0,,1.0,,,,,1.0,,,,,,37.801231,-122.28631599999999
229474,2008.0,,1.0,,,,,,,,,,,37.809034999999994,-122.28234599999999
229475,2008.0,,1.0,,,,,,1.0,,,,,37.808205,-122.29595
229476,2008.0,,1.0,,,,,1.0,,,,,,37.810703000000004,-122.29353700000001
229479,2008.0,1.0,,,,1.0,,,,,,,,37.798790999999994,-122.270175
229480,2008.0,,1.0,,,,,1.0,,,,,,37.799781,-122.264677
229483,2008.0,,1.0,,,,,1.0,,,,,,37.815187,-122.289634
229484,2008.0,,1.0,,,,,,,,,,,37.812459000000004,-122.274437
229486,2008.0,,1.0,,,,,,1.0,,,,,37.829088,-122.27443600000001
229487,2008.0,1.0,,,,1.0,,,,,,,,37.815228000000005,-122.278093
229489,2008.0,1.0,,,1.0,,,,,,,,,37.825387,-122.27963700000001
229491,2008.0,,1.0,,,,,1.0,,,,,,37.820974,-122.26065
229492,2008.0,1.0,,,,1.0,,,,,,,,37.828399,-122.259768
229494,2008.0,1.0,,,1.0,,,,,,,,,37.825829,-122.257291
229495,2008.0,,1.0,,,,,,,,,,,37.824475,-122.254853
229498,2008.0,1.0,,,1.0,,,,,,,,,37.84257,-122.283612
229500,2008.0,,1.0,,,,,,,,,,,,
229501,2008.0,1.0,,,,1.0,,,,,,,,37.834703000000005,-122.26979299999999
229502,2008.0,1.0,,,1.0,,,,,,,,,37.834703000000005,-122.26979299999999
229503,2008.0,,1.0,,,,,1.0,,,,,,37.834212,-122.27281599999999
229504,2008.0,,1.0,,,,,,,,,,,37.836894,-122.262447
229505,2008.0,,1.0,,,,,,,,,,,37.842317,-122.25340800000001
229506,2008.0,,1.0,,,,,,,,,,,37.842687,-122.25311
229507,2008.0,,1.0,,,,,,,,,,,37.839015,-122.257724
229508,2008.0,,1.0,,,,,,1.0,,,,,37.8156,-122.256777
229510,2008.0,,1.0,,,,,,1.0,,,,,37.80656,-122.243779
229511,2008.0,1.0,,,,1.0,,,,,,,,37.806031,-122.218075
229512,2008.0,1.0,,,,1.0,,,,,,,,37.801484,-122.240724
229514,2008.0,,1.0,,,,,1.0,,,,,,37.799077000000004,-122.225574
229515,2008.0,,,,,,,,,,,1.0,,37.784555,-122.237812
229516,2008.0,,,,,,,,,,1.0,,,37.784555,-122.237812
229517,2008.0,1.0,,,1.0,,,,,,,,,37.784498,-122.227906
229518,2008.0,,1.0,,,,,,1.0,,,,,37.783642,-122.23066100000001
229520,2008.0,,1.0,,,,,1.0,,,,,,37.795012,-122.220501
229521,2008.0,1.0,,,,1.0,,,,,,,,37.784991,-122.22183600000001
229523,2008.0,,1.0,,,,,,1.0,,,,,37.796911,-122.21539299999999
229524,2008.0,1.0,,,,1.0,,,,,,,,37.801836,-122.20023799999998
229525,2008.0,,,,,,,,,,,1.0,,37.775736,-122.217463
229526,2008.0,,1.0,,,,,1.0,,,,,,37.775046,-122.21966299999998
229528,2008.0,,1.0,,,,,,1.0,,,,,37.780937,-122.221356
229529,2008.0,1.0,,,1.0,,1.0,,,,,,,37.780187,-122.21798899999999
229530,2008.0,,,,,,,,,,,1.0,,37.786623,-122.205092
229531,2008.0,,,,,,,,,,,1.0,,37.786623,-122.205092
229532,2008.0,,,,,,,,,,,1.0,,37.786623,-122.205092
229533,2008.0,,1.0,,,,,1.0,,,,,,37.784756,-122.200544
229534,2008.0,,1.0,,,,,,1.0,,,,,37.759334,-122.20818
229535,2008.0,,1.0,,,,,,1.0,,,,,37.770734999999995,-122.212773
229536,2008.0,,1.0,,,,,,1.0,,,,,37.769184,-122.211019
229537,2008.0,1.0,,,,1.0,,,,,,,,37.755507,-122.189026
229538,2008.0,1.0,,,1.0,,1.0,,,,,,,37.755507,-122.189026
229539,2008.0,,1.0,,,,,,,,,,,37.753025,-122.192724
229540,2008.0,,1.0,,,,,,,,,,,37.761518,-122.20454099999999
229541,2008.0,1.0,,,,1.0,,,,,,,,37.755507,-122.189026
229542,2008.0,,1.0,,,,,,1.0,,,,,37.753025,-122.192724
229543,2008.0,,1.0,,,,,,1.0,,,,,37.766329999999996,-122.20839299999999
229544,2008.0,,1.0,,,,,,1.0,,,,,37.764156,-122.199164
229545,2008.0,1.0,,,1.0,,,,,,,,,37.778009000000004,-122.204695
229546,2008.0,,1.0,,,,,,1.0,,,,,37.771974,-122.20284199999999
229547,2008.0,,,,,,,,,,1.0,,,37.768827,-122.192824
229548,2008.0,,,,,,,,,,1.0,,,37.768827,-122.192824
229549,2008.0,,,,,,,,,,1.0,,,37.768827,-122.192824
229550,2008.0,1.0,,,,1.0,,,,,,,,37.771336,-122.196762
229551,2008.0,1.0,,,,1.0,,,,,,,,37.770244,-122.209598
229552,2008.0,,1.0,,,,,1.0,,,,,,37.771532,-122.20759
229553,2008.0,,1.0,,,,,,,,,,,37.768827,-122.192824
229554,2008.0,,1.0,,,,,,1.0,,,,,37.768827,-122.192824
229555,2008.0,,1.0,,,,,1.0,,,,,,37.751560999999995,-122.15366599999999
229556,2008.0,1.0,,,,1.0,,,,,,,,37.756128000000004,-122.180595
229557,2008.0,1.0,,,,1.0,,,,,,,,37.753608,-122.18223200000001
229558,2008.0,1.0,,,1.0,,1.0,,,,,,,37.745604,-122.174523
229559,2008.0,1.0,,,1.0,,1.0,,,,,,,37.745604,-122.174523
229560,2008.0,,1.0,,,,,,1.0,,,,,37.747799,-122.18452099999999
229561,2008.0,1.0,,,1.0,,1.0,,,,,,,37.756009999999996,-122.17161100000001
229562,2008.0,1.0,,,1.0,,1.0,,,,,,,37.756066,-122.17719
229563,2008.0,,1.0,,,,,,,,,,,37.751041,-122.17281799999999
229564,2008.0,1.0,,,,1.0,,,,,,,,37.756009999999996,-122.17161100000001
229565,2008.0,1.0,,,,1.0,,,,,,,,37.756066,-122.17719
229566,2008.0,,1.0,,,,,1.0,,,,,,37.751041,-122.17281799999999
229568,2008.0,,1.0,,,,,,1.0,,,,,37.755676,-122.178025
229572,2008.0,,1.0,,,,,,,,,,,37.7674,-122.167
229574,2008.0,1.0,,,1.0,,,,,,,,,37.768,-122.197
229582,2008.0,,,,,,,,,,,1.0,,37.797035,-122.231857
229583,2008.0,,,,,,,,,,,1.0,,37.797035,-122.231857
229584,2008.0,,1.0,,,,,,1.0,,,,,37.782343,-122.22615800000001
229585,2008.0,,1.0,,,,,,1.0,,,,,37.785385999999995,-122.237025
229587,2008.0,,1.0,,,,,,1.0,,,,,37.73319,-122.17108400000001
229588,2008.0,,1.0,,,,,,1.0,,,,,37.760560999999996,-122.212057
229589,2008.0,1.0,,,1.0,,,,,,,,,37.76426,-122.19832
229590,2008.0,1.0,,,,1.0,,,,,,,,37.752611,-122.169425
229591,2008.0,1.0,,,1.0,,,,,,,,,37.752611,-122.169425
229592,2008.0,1.0,,,1.0,,1.0,,,,,,,37.753223,-122.180176
229593,2008.0,,,,,,,,,,,1.0,,37.75465,-122.17841000000001
229594,2008.0,,,,,,,,,,,1.0,,37.754937,-122.18569699999999
229595,2008.0,,,,,,,,,,,1.0,,37.754937,-122.18569699999999
229596,2008.0,1.0,,,1.0,,,,,,,,,37.754937,-122.18569699999999
229597,2008.0,,,,,,,,,,,1.0,,37.757576,-122.190122
229598,2008.0,,,,,,,,,,,1.0,,37.758539,-122.18953
229600,2008.0,1.0,,,1.0,,,,,,,,,37.757576,-122.190122
229601,2008.0,1.0,,,1.0,,,,,,,,,37.761897999999995,-122.19518500000001
229602,2008.0,1.0,,,1.0,,,,,,,,,37.761897999999995,-122.19518500000001
229603,2008.0,,1.0,,,,,,,,,,,37.762539000000004,-122.183416
229604,2008.0,,,,,,,,,,,1.0,,37.765332,-122.16711200000002
229605,2008.0,,,,,,,,,,,1.0,,37.765332,-122.16711200000002
229607,2008.0,1.0,,,1.0,,,,,,,,,37.765332,-122.16711200000002
229608,2008.0,,1.0,,,,,1.0,,,,,,37.766059999999996,-122.194337
229610,2008.0,,1.0,,,,,,,,,,,37.768437,-122.22241799999999
229614,2008.0,,1.0,,,,,,1.0,,,,,37.773573999999996,-122.205685
229615,2008.0,1.0,,,1.0,,1.0,,,,,,,37.781444,-122.20864499999999
229616,2008.0,1.0,,,1.0,,,,,,,,,37.791288,-122.215235
229617,2008.0,,1.0,,,,,1.0,,,,,,37.770979,-122.173111
229618,2008.0,,1.0,,,,,,1.0,,,,,37.753766999999996,-122.164525
229619,2008.0,,1.0,,,,,,,,,,,37.761565000000004,-122.16159099999999
229620,2008.0,,1.0,,,,,,1.0,,,,,37.761565000000004,-122.16159099999999
229621,2008.0,,1.0,,,,,,1.0,,,,,37.774927000000005,-122.16019299999999
229622,2008.0,,1.0,,,,,,1.0,,,,,37.795137,-122.239224
229623,2008.0,,1.0,,,,,,,,,,,37.795325,-122.27673500000002
229624,2008.0,,1.0,,,,,1.0,,,,,,37.796677,-122.244965
229626,2008.0,1.0,,,,1.0,,,,,,,,37.798373,-122.25441000000001
229627,2008.0,1.0,,,1.0,,1.0,,,,,,,37.799182,-122.23113700000002
229628,2008.0,1.0,,,,1.0,,,,,,,,37.799510999999995,-122.27436100000001
229629,2008.0,,1.0,,,,,,,,,,,37.803354,-122.26578300000001
229630,2008.0,1.0,,,1.0,,1.0,,,,,,,37.803221,-122.285009
229631,2008.0,1.0,,,,1.0,,,,,,,,37.80502,-122.29358899999998
229633,2008.0,1.0,,,,1.0,,,,,,,,37.80747,-122.26725
229634,2008.0,,1.0,,,,,1.0,,,,,,37.808411,-122.298018
229636,2008.0,,1.0,,,,,,1.0,,,,,37.811019,-122.25023
229637,2008.0,,1.0,,,,,,,,,,,37.810781,-122.273895
229638,2008.0,1.0,,,,1.0,,,,,,,,37.811448999999996,-122.246849
229639,2008.0,,1.0,,,,,,1.0,,,,,37.812048,-122.237821
229640,2008.0,,1.0,,,,,,1.0,,,,,37.812881,-122.25708
229641,2008.0,,1.0,,,,,1.0,,,,,,37.81321,-122.29776000000001
229642,2008.0,,1.0,,,,,1.0,,,,,,37.81321,-122.29776000000001
229643,2008.0,,1.0,,,,,,1.0,,,,,37.814438,-122.289896
229644,2008.0,1.0,,,1.0,,1.0,,,,,,,37.818174,-122.27140800000001
229645,2008.0,1.0,,,,1.0,,,,,,,,37.821985999999995,-122.264522
229646,2008.0,1.0,,,1.0,,,,,,,,,37.823062,-122.283253
229647,2008.0,1.0,,,,1.0,,,,,,,,37.822913,-122.270202
229648,2008.0,1.0,,,1.0,,,,,,,,,37.823383,-122.27003799999999
229649,2008.0,,1.0,,,,,,1.0,,,,,37.824193,-122.26981699999999
229650,2008.0,1.0,,,1.0,,1.0,,,,,,,37.824692,-122.272994
229651,2008.0,1.0,,,,1.0,,,,,,,,37.825728999999995,-122.2534
229653,2008.0,,,,,,,,,,,1.0,,37.828255,-122.27376100000001
229654,2008.0,,,,,,,,,,,1.0,,37.828255,-122.27376100000001
229655,2008.0,1.0,,,,1.0,,,,,,,,37.838132,-122.256153
229657,2008.0,,1.0,,,,,,,,,,,37.812290000000004,-122.17569499999999
229658,2008.0,,1.0,,,,,1.0,,,,,,37.818478999999996,-122.18238999999998
229659,2008.0,,1.0,,,,,,1.0,,,,,,
229664,2008.0,1.0,,,1.0,,,,,,,,,37.774,-122.221
229673,2008.0,1.0,,,,1.0,,,,,,,,37.783469000000004,-122.230511
229674,2008.0,,1.0,,,,,,1.0,,,,,37.783594,-122.228082
229675,2008.0,,1.0,,,,,,,,,,,37.788437,-122.262367
229676,2008.0,,1.0,,,,,,1.0,,,,,37.731213000000004,-122.19289099999999
229677,2008.0,1.0,,,,1.0,,,,,,,,37.736709999999995,-122.177902
229678,2008.0,,,,,,,,,,,1.0,,37.742915999999994,-122.172468
229679,2008.0,,,,,,,,,,,1.0,,37.742915999999994,-122.172468
229680,2008.0,,1.0,,,,,,1.0,,,,,37.743179,-122.17773100000001
229681,2008.0,,1.0,,,,,,1.0,,,,,37.743589,-122.17688000000001
229682,2008.0,,1.0,,,,,,1.0,,,,,37.743777,-122.177912
229683,2008.0,,1.0,,,,,,1.0,,,,,37.741414,-122.151168
229684,2008.0,,1.0,,,,,,,,,,,37.742666,-122.15084399999999
229685,2008.0,,1.0,,,,,,1.0,,,,,37.742666,-122.15084399999999
229686,2008.0,,1.0,,,,,,,,,,,37.756822,-122.200754
229690,2008.0,1.0,,,1.0,,,,,,,,,37.74974,-122.17473999999999
229691,2008.0,,,,,,,,,,,1.0,,37.75806,-122.18553999999999
229692,2008.0,,,,,,,,,,,1.0,,37.75806,-122.18553999999999
229695,2008.0,,1.0,,,,,,1.0,,,,,37.75993,-122.18958
229696,2008.0,,,,,,,,,,1.0,,,37.763983,-122.166519
229697,2008.0,,1.0,,,,,,1.0,,,,,37.764548,-122.19053100000001
229698,2008.0,1.0,,,1.0,,,,,,,,,37.765407,-122.170543
229699,2008.0,,,,,,,,,,,1.0,,37.76873,-122.20788
229700,2008.0,,,,,,,,,,,1.0,,37.770175,-122.206702
229701,2008.0,,1.0,,,,,,1.0,,,,,37.771844,-122.207645
229702,2008.0,,,,,,,,,,,1.0,,37.771819,-122.20836100000001
229703,2008.0,1.0,,,,1.0,,,,,,,,37.774681,-122.211782
229704,2008.0,,1.0,,,,,,1.0,,,,,37.781703,-122.214898
229706,2008.0,1.0,,,,1.0,,,,,,,,37.784756,-122.200544
229708,2008.0,,1.0,,,,,,1.0,,,,,37.785819000000004,-122.21018899999999
229709,2008.0,,1.0,,,,,,1.0,,,,,37.789933000000005,-122.224056
229710,2008.0,,1.0,,,,,,1.0,,,,,37.770381,-122.188156
229711,2008.0,,1.0,,,,,,,,,,,37.779224,-122.19032
229712,2008.0,1.0,,,,1.0,,,,,,,,37.785835999999996,-122.19120600000001
229715,2008.0,,,,,,,,,,,1.0,,37.754816,-122.163091
229716,2008.0,,,,,,,,,,,1.0,,37.754816,-122.163091
229718,2008.0,1.0,,,1.0,,,,,,,,,37.754816,-122.163091
229720,2008.0,1.0,,,1.0,,,,,,,,,37.761066,-122.161718
229722,2008.0,1.0,,,1.0,,,,,,,,,37.761066,-122.161718
229723,2008.0,1.0,,,1.0,,,,,,,,,37.79642,-122.250927
229724,2008.0,,1.0,,,,,,1.0,,,,,37.797936,-122.241373
229725,2008.0,,1.0,,,,,,1.0,,,,,37.800816999999995,-122.230176
229726,2008.0,,1.0,,,,,,1.0,,,,,37.800740999999995,-122.237525
229727,2008.0,,1.0,,,,,,1.0,,,,,37.800815,-122.25333899999998
229728,2008.0,,1.0,,,,,,,,,,,37.805361,-122.27346000000001
229730,2008.0,1.0,,,,1.0,,,,,,,,37.806709000000005,-122.26939899999999
229731,2008.0,,1.0,,,,,,,,,,,37.807484,-122.268821
229732,2008.0,,,,,,,,,,1.0,,,37.810375,-122.245341
229733,2008.0,,,,,,,,,,1.0,,,37.810375,-122.245341
229734,2008.0,,,,,,,,,,1.0,,,37.810375,-122.245341
229735,2008.0,,1.0,,,,,,,,,,,37.810375,-122.245341
229737,2008.0,,1.0,,,,,,,,,,,37.812181,-122.27781
229738,2008.0,,1.0,,,,,,,,,,,37.813932,-122.277029
229739,2008.0,,1.0,,,,,1.0,,,,,,37.814229,-122.29602
229740,2008.0,,1.0,,,,,1.0,,,,,,37.821576,-122.276899
229741,2008.0,1.0,,,,1.0,,,,,,,,37.825465,-122.27768799999998
229742,2008.0,,1.0,,,,,1.0,,,,,,37.830417,-122.265373
229744,2008.0,,1.0,,,,,,1.0,,,,,37.830209,-122.258572
229745,2008.0,,1.0,,,,,,,,,,,37.838493,-122.264261
229747,2008.0,,1.0,,,,,,,,,,,37.848071999999995,-122.25830900000001
229748,2008.0,,1.0,,,,,,,,,,,37.797221,-122.18548200000001
229749,2008.0,,1.0,,,,,1.0,,,,,,37.798596999999994,-122.207825
229750,2008.0,,1.0,,,,,,,,,,,37.818083,-122.18156299999998
229754,2008.0,1.0,,,1.0,,,,,,,,,37.7741,-122.178
229763,2008.0,1.0,,,1.0,,,,,,,,,37.774,-122.221
229768,2008.0,,,,,,,,,,,1.0,,37.774716,-122.234734
229769,2008.0,,,,,,,,,,,1.0,,37.774716,-122.234734
229770,2008.0,1.0,,,1.0,,,,,,,,,37.774716,-122.234734
229771,2008.0,,,,,,,,,,,1.0,,37.785176,-122.229448
229773,2008.0,,1.0,,,,,,1.0,,,,,37.789056,-122.227691
229774,2008.0,,1.0,,,,,1.0,,,,,,37.734336,-122.176631
229775,2008.0,,1.0,,,,,,,,,,,37.734536999999996,-122.176593
229776,2008.0,,1.0,,,,,,1.0,,,,,37.735175,-122.188524
229777,2008.0,,,,,,,,,,,1.0,,37.742612,-122.19395300000001
229778,2008.0,,1.0,,,,,,,,,,,37.742612,-122.19395300000001
229779,2008.0,,1.0,,,,,,1.0,,,,,37.75165,-122.20545200000001
229780,2008.0,,,,,,,,,,,1.0,,37.763659999999994,-122.19722
229781,2008.0,,,,,,,,,,,1.0,,37.763659999999994,-122.19722
229782,2008.0,,,,,,,,,,,1.0,,37.763659999999994,-122.19722
229783,2008.0,1.0,,1.0,,,,,,,,,,37.76741,-122.19796799999999
229786,2008.0,,1.0,,,,,1.0,,,,,,37.753122999999995,-122.18136299999999
229787,2008.0,,1.0,,,,,1.0,,,,,,37.754449,-122.19147199999999
229788,2008.0,,,,,,,,,,,1.0,,37.755286,-122.17316100000001
229790,2008.0,,1.0,,,,,,,,,,,37.755468,-122.18573899999998
229791,2008.0,,1.0,,,,,,1.0,,,,,37.755468,-122.18573899999998
229792,2008.0,1.0,,1.0,,,,,,,,,,37.758223,-122.176198
229794,2008.0,,1.0,,,,,,,,,,,37.760406,-122.18828700000002
229795,2008.0,,1.0,,,,,,1.0,,,,,37.760406,-122.18828700000002
229796,2008.0,1.0,,,,1.0,,,,,,,,37.766690999999994,-122.181802
229797,2008.0,,1.0,,,,,,1.0,,,,,37.767156,-122.196495
229798,2008.0,,1.0,,,,,,1.0,,,,,37.767692,-122.21477
229799,2008.0,,,,,,,,,,,1.0,,37.770528999999996,-122.20643700000001
229801,2008.0,1.0,,,1.0,,,,,,,,,37.78295,-122.222626
229803,2008.0,,1.0,,,,,,,,,,,37.770979,-122.195815
229804,2008.0,,1.0,,,,,,1.0,,,,,37.770979,-122.195815
229806,2008.0,,1.0,,,,,,1.0,,,,,37.785551,-122.190623
229807,2008.0,1.0,,,1.0,,,,,,,,,37.786660999999995,-122.191022
229810,2008.0,,,,,,,,,,,1.0,,37.746677000000005,-122.157975
229814,2008.0,,1.0,,,,,,,,,,,37.792569,-122.27015800000001
229815,2008.0,,1.0,,,,,,1.0,,,,,37.79554,-122.230594
229816,2008.0,,1.0,,,,,1.0,,,,,,37.79723,-122.243454
229817,2008.0,1.0,,,,1.0,,,,,,,,37.798741,-122.243632
229818,2008.0,1.0,,,1.0,,,,,,,,,37.798741,-122.243632
229819,2008.0,,1.0,,,,,,,,,,,37.801772,-122.266848
229820,2008.0,,1.0,,,,,1.0,,,,,,37.801772,-122.266848
229821,2008.0,,1.0,,,,,1.0,,,,,,37.805104,-122.29870600000001
229822,2008.0,1.0,,,1.0,,1.0,,,,,,,37.80593,-122.291876
229823,2008.0,,1.0,,,,,1.0,,,,,,37.806141,-122.298327
229825,2008.0,,,,,,,,,,1.0,,,37.80696,-122.293081
229826,2008.0,,1.0,,,,,,,,,,,37.808438,-122.26598500000001
229827,2008.0,,1.0,,,,,1.0,,,,,,37.810964,-122.24258300000001
229828,2008.0,1.0,,,,1.0,,,,,,,,37.810794,-122.249721
229829,2008.0,,1.0,,,,,1.0,,,,,,37.812526,-122.300324
229830,2008.0,,1.0,,,,,,,,,,,37.813525,-122.28600300000001
229831,2008.0,,,,,,,,,,,1.0,,37.813925,-122.274302
229832,2008.0,,1.0,,,,,1.0,,,,,,37.818337,-122.27500400000001
229833,2008.0,,1.0,,,,,,,,,,,37.821219,-122.252619
229834,2008.0,,,,,,,,,,1.0,,,37.824290999999995,-122.263255
229835,2008.0,,,,,,,,,,1.0,,,37.824290999999995,-122.263255
229836,2008.0,,,,,,,,,,1.0,,,37.824290999999995,-122.263255
229837,2008.0,1.0,,,1.0,,1.0,,,,,,,37.824290999999995,-122.263255
