,YEAROCC,Violence,Property,Homicide,Assaults,Robbery,Shootings,Burglary,MV Theft,Rape,Weapons,Drugs,Sex,y,x
372126,2004.0,,1.0,,,,,1.0,,,,,,37.76517,-122.20031999999999
372128,2004.0,,1.0,,,,,,1.0,,,,,37.74637,-122.17245
372129,2004.0,,1.0,,,,,1.0,,,,,,37.752257,-122.17018799999998
372130,2004.0,,1.0,,,,,1.0,,,,,,37.75371,-122.17783
372131,2004.0,,1.0,,,,,,1.0,,,,,37.755676,-122.16951
372132,2004.0,,1.0,,,,,,,,,,,37.760745,-122.188627
372133,2004.0,,1.0,,,,,,1.0,,,,,37.770608,-122.20563999999999
372134,2004.0,,1.0,,,,,,,,,,,37.77162,-122.214698
372135,2004.0,,1.0,,,,,1.0,,,,,,37.772262,-122.21714399999999
372137,2004.0,,1.0,,,,,,1.0,,,,,37.789151000000004,-122.215027
372138,2004.0,,1.0,,,,,,1.0,,,,,37.770754,-122.17199199999999
372139,2004.0,,1.0,,,,,,1.0,,,,,37.774059,-122.17935700000001
372140,2004.0,,1.0,,,,,1.0,,,,,,37.784774,-122.186774
372141,2004.0,,1.0,,,,,,1.0,,,,,37.748464,-122.16161299999999
372142,2004.0,,1.0,,,,,,,,,,,37.79336,-122.26798000000001
372143,2004.0,,1.0,,,,,,1.0,,,,,37.794723,-122.255876
372144,2004.0,1.0,,,,1.0,,,,,,,,37.79833,-122.25698
372145,2004.0,,1.0,,,,,1.0,,,,,,37.79873,-122.26948
372146,2004.0,,1.0,,,,,,,,,,,37.799510999999995,-122.27436100000001
372147,2004.0,1.0,,,,1.0,,,,,,,,37.803214000000004,-122.271801
372148,2004.0,,1.0,,,,,,1.0,,,,,37.804140000000004,-122.277184
372149,2004.0,1.0,,,,1.0,,,,,,,,37.80604,-122.27723
372151,2004.0,1.0,,,,1.0,,,,,,,,37.807936,-122.272368
372152,2004.0,1.0,,,1.0,,,,,,,,,37.80877,-122.29072
372153,2004.0,,1.0,,,,,,1.0,,,,,37.810056,-122.24619799999999
372154,2004.0,,1.0,,,,,1.0,,,,,,37.81067,-122.244099
372155,2004.0,,1.0,,,,,1.0,,,,,,37.810843,-122.259773
372156,2004.0,,1.0,,,,,,1.0,,,,,37.81107,-122.275828
372157,2004.0,,1.0,,,,,1.0,,,,,,37.810982,-122.26706399999999
372158,2004.0,,1.0,,,,,1.0,,,,,,37.81167,-122.29626100000002
372159,2004.0,,1.0,,,,,1.0,,,,,,37.81302,-122.2621
372160,2004.0,,1.0,,,,,,1.0,,,,,37.812881,-122.291129
372161,2004.0,1.0,,,,1.0,,,,,,,,37.81603,-122.24438
372162,2004.0,,1.0,,,,,1.0,,,,,,37.81589,-122.260379
372163,2004.0,,1.0,,,,,,1.0,,,,,37.81713,-122.282422
372164,2004.0,,1.0,,,,,1.0,,,,,,37.81997,-122.264307
372165,2004.0,,1.0,,,,,,,,,,,37.82201,-122.265596
372166,2004.0,,1.0,,,,,,,,,,,37.825889000000004,-122.25298799999999
372167,2004.0,,1.0,,,,,,1.0,,,,,37.825994,-122.28230400000001
372168,2004.0,,1.0,,,,,,1.0,,,,,37.826771,-122.254044
372169,2004.0,,1.0,,,,,,1.0,,,,,37.835662,-122.25948600000001
372170,2004.0,,1.0,,,,,,,,,,,37.836316,-122.269291
372171,2004.0,,1.0,,,,,1.0,,,,,,37.843090999999994,-122.283672
372172,2004.0,,1.0,,,,,,,,,,,37.84365,-122.28111200000001
372173,2004.0,,1.0,,,,,1.0,,,,,,37.844851,-122.261866
372174,2004.0,,1.0,,,,,1.0,,,,,,37.847313,-122.254426
372175,2004.0,,1.0,,,,,1.0,,,,,,37.794166,-122.204815
372176,2004.0,1.0,,,,1.0,,,,,,,,37.79679,-122.209324
372177,2004.0,,1.0,,,,,,1.0,,,,,37.798832,-122.215938
372178,2004.0,,1.0,,,,,,1.0,,,,,37.800691,-122.21327
372179,2004.0,,1.0,,,,,,1.0,,,,,37.80959,-122.20733999999999
372180,2004.0,,1.0,,,,,,1.0,,,,,37.819978000000006,-122.18973500000001
372183,2004.0,,1.0,,,,,,,,,,,,
372185,2004.0,1.0,,,1.0,,,,,,,,,37.7674,-122.167
372187,2004.0,,1.0,,,,,,1.0,,,,,37.7674,-122.167
372189,2004.0,1.0,,,1.0,,,,,,,,,37.7991,-122.26700000000001
372190,2004.0,1.0,,,1.0,,,,,,,,,37.768,-122.197
372191,2004.0,1.0,,,,,,,,1.0,,,,,
372195,2004.0,1.0,,,,,,,,1.0,,,,,
372196,2004.0,1.0,,,,,,,,1.0,,,,,
372198,2004.0,,1.0,,,,,,1.0,,,,,37.77896,-122.229519
372200,2004.0,,1.0,,,,,1.0,,,,,,37.786105,-122.237792
372201,2004.0,,1.0,,,,,,1.0,,,,,37.78785,-122.2379
372202,2004.0,,1.0,,,,,1.0,,,,,,37.788652,-122.24198600000001
372203,2004.0,1.0,,,,1.0,,,,,,,,37.799088,-122.261627
372205,2004.0,,1.0,,,,,,1.0,,,,,37.734484,-122.17616899999999
372206,2004.0,,1.0,,,,,,,,,,,37.734957,-122.173606
372207,2004.0,,1.0,,,,,1.0,,,,,,37.735729,-122.18228300000001
372208,2004.0,,1.0,,,,,,1.0,,,,,37.736466,-122.1697
372209,2004.0,,1.0,,,,,1.0,,,,,,37.738755,-122.16903
372210,2004.0,,1.0,,,,,,,,,,,37.740474,-122.17657
372211,2004.0,,1.0,,,,,1.0,,,,,,37.743136,-122.153603
372212,2004.0,,1.0,,,,,,1.0,,,,,37.760560999999996,-122.212057
372213,2004.0,1.0,,,,1.0,,,,,,,,37.763418,-122.21525
372214,2004.0,,1.0,,,,,1.0,,,,,,37.765809000000004,-122.21184099999999
372215,2004.0,,1.0,,,,,,,,,,,37.744709,-122.19596499999999
372216,2004.0,,1.0,,,,,,1.0,,,,,37.751176,-122.16712
372217,2004.0,,1.0,,,,,1.0,,,,,,37.758369,-122.177407
372218,2004.0,1.0,,,1.0,,,,,,,,,37.76488,-122.19243
372219,2004.0,,1.0,,,,,1.0,,,,,,37.767672999999995,-122.19415900000001
372220,2004.0,1.0,,,1.0,,,,,,,,,37.770381,-122.208448
372221,2004.0,,1.0,,,,,,1.0,,,,,37.773181,-122.212998
372222,2004.0,1.0,,,,1.0,,,,,,,,37.773382,-122.21236
372223,2004.0,,1.0,,,,,,1.0,,,,,37.774286,-122.19824299999999
372224,2004.0,,1.0,,,,,,1.0,,,,,37.779565999999996,-122.218547
372225,2004.0,,1.0,,,,,1.0,,,,,,37.785314,-122.21546200000002
372226,2004.0,,1.0,,,,,1.0,,,,,,37.786333,-122.221274
372227,2004.0,,1.0,,,,,1.0,,,,,,37.786442,-122.21153999999999
372228,2004.0,,1.0,,,,,1.0,,,,,,37.787632,-122.21223799999999
372229,2004.0,,1.0,,,,,1.0,,,,,,37.788503000000006,-122.20013999999999
372230,2004.0,,1.0,,,,,1.0,,,,,,37.788503000000006,-122.20013999999999
372231,2004.0,,1.0,,,,,,1.0,,,,,37.791003,-122.22367
372232,2004.0,,1.0,,,,,,1.0,,,,,37.776263,-122.169881
372233,2004.0,,1.0,,,,,1.0,,,,,,37.78569,-122.187126
372234,2004.0,1.0,,,,1.0,,,,,,,,37.745184,-122.15496200000001
372235,2004.0,,1.0,,,,,,1.0,,,,,37.747377,-122.157201
372236,2004.0,,1.0,,,,,,1.0,,,,,37.764590999999996,-122.16062099999999
372237,2004.0,,1.0,,,,,,1.0,,,,,37.765679999999996,-122.16383
372238,2004.0,,1.0,,,,,,,,,,,37.776208000000004,-122.13888999999999
372239,2004.0,,1.0,,,,,,1.0,,,,,37.79302,-122.24688
372240,2004.0,,1.0,,,,,,1.0,,,,,37.793892,-122.232231
372241,2004.0,,1.0,,,,,,1.0,,,,,37.796385,-122.24408500000001
372242,2004.0,,1.0,,,,,1.0,,,,,,37.797318,-122.23011699999999
372243,2004.0,,1.0,,,,,,1.0,,,,,37.798415000000006,-122.249799
372244,2004.0,,1.0,,,,,1.0,,,,,,37.801595,-122.227979
372245,2004.0,,1.0,,,,,,1.0,,,,,37.801996,-122.265156
372246,2004.0,,1.0,,,,,,,,,,,37.798375,-122.269044
372247,2004.0,1.0,,,,1.0,,,,,,,,37.803899,-122.269975
372249,2004.0,,1.0,,,,,,,,,,,37.80489,-122.269361
372250,2004.0,,1.0,,,,,,,,,,,37.807093,-122.28253000000001
372251,2004.0,1.0,,,,1.0,,,,,,,,37.807796999999994,-122.29345500000001
372253,2004.0,,1.0,,,,,,,,,,,37.813059,-122.28063799999998
372254,2004.0,,1.0,,,,,,1.0,,,,,37.81398,-122.252829
372255,2004.0,,1.0,,,,,,1.0,,,,,37.81463,-122.24666
372256,2004.0,,1.0,,,,,,1.0,,,,,37.817671999999995,-122.250354
372257,2004.0,,1.0,,,,,,,,,,,37.821915000000004,-122.248751
372258,2004.0,,1.0,,,,,,,,,,,37.82248,-122.266173
372259,2004.0,,1.0,,,,,,,,,,,37.824546999999995,-122.26173600000001
372260,2004.0,,1.0,,,,,,1.0,,,,,37.8296,-122.25291399999999
372261,2004.0,,1.0,,,,,,1.0,,,,,37.83761,-122.26924
372262,2004.0,,1.0,,,,,1.0,,,,,,37.839878000000006,-122.25330500000001
372263,2004.0,,1.0,,,,,,,,,,,37.841854,-122.253781
372264,2004.0,,1.0,,,,,1.0,,,,,,37.844533,-122.28147
372266,2004.0,,1.0,,,,,,1.0,,,,,37.84683,-122.24768
372267,2004.0,,1.0,,,,,,1.0,,,,,37.847336,-122.25841799999999
372268,2004.0,,1.0,,,,,1.0,,,,,,37.850056,-122.257602
372269,2004.0,1.0,,,,1.0,,,,,,,,37.850429,-122.25246200000001
372270,2004.0,,1.0,,,,,1.0,,,,,,37.85052,-122.26608999999999
372271,2004.0,,1.0,,,,,1.0,,,,,,37.851394,-122.247552
372272,2004.0,,1.0,,,,,,1.0,,,,,37.792763,-122.21858799999998
372273,2004.0,,1.0,,,,,,1.0,,,,,37.798181,-122.20293500000001
372274,2004.0,,1.0,,,,,,,,,,,37.800688,-122.216305
372275,2004.0,,1.0,,,,,,1.0,,,,,37.807840999999996,-122.223661
372276,2004.0,,1.0,,,,,1.0,,,,,,37.813383,-122.19986200000001
372277,2004.0,,1.0,,,,,,,,,,,37.830588,-122.2223
372278,2004.0,,1.0,,,,,,1.0,,,,,37.835584999999995,-122.19230400000001
372279,2004.0,,1.0,,,,,,,,,,,,
372280,2004.0,,1.0,,,,,,,,,,,,
372281,2004.0,1.0,,,,,,,,1.0,,,,,
372284,2004.0,1.0,,,1.0,,,,,,,,,37.7517,-122.171
372285,2004.0,1.0,,,1.0,,,,,,,,,37.8055,-122.18799999999999
372288,2004.0,1.0,,,1.0,,,,,,,,,37.774,-122.221
372289,2004.0,,1.0,,,,,1.0,,,,,,37.77193,-122.23413000000001
372290,2004.0,1.0,,,,1.0,,,,,,,,37.780664,-122.228774
372291,2004.0,,1.0,,,,,,,,,,,37.78737,-122.24263
372292,2004.0,,1.0,,,,,1.0,,,,,,37.791249,-122.229345
372293,2004.0,,1.0,,,,,1.0,,,,,,37.791008000000005,-122.236318
372294,2004.0,,1.0,,,,,,1.0,,,,,37.743573,-122.172822
372295,2004.0,,1.0,,,,,,,,,,,37.741428000000006,-122.153755
372296,2004.0,,1.0,,,,,,1.0,,,,,37.762634999999996,-122.203473
372297,2004.0,,1.0,,,,,,1.0,,,,,37.762396,-122.196712
372298,2004.0,,1.0,,,,,1.0,,,,,,37.767328000000006,-122.20688200000001
372299,2004.0,,1.0,,,,,,1.0,,,,,37.746824,-122.169976
372300,2004.0,,1.0,,,,,,,,,,,37.75055,-122.1755
372301,2004.0,1.0,,,1.0,,,,,,,,,37.75075,-122.17551
372302,2004.0,,1.0,,,,,,,,,,,37.751515999999995,-122.18248899999999
372303,2004.0,1.0,,,1.0,,,,,,,,,37.752177,-122.16796000000001
372304,2004.0,,1.0,,,,,1.0,,,,,,37.754290000000005,-122.17806999999999
372305,2004.0,,1.0,,,,,,1.0,,,,,37.759322999999995,-122.16673899999999
372306,2004.0,,1.0,,,,,,1.0,,,,,37.760117,-122.196215
372307,2004.0,,1.0,,,,,1.0,,,,,,37.760612,-122.177246
372308,2004.0,,1.0,,,,,,1.0,,,,,37.76078,-122.17773999999999
372309,2004.0,,1.0,,,,,1.0,,,,,,37.761845,-122.18143
372310,2004.0,,1.0,,,,,1.0,,,,,,37.763461,-122.18643200000001
372311,2004.0,,1.0,,,,,,1.0,,,,,37.767119,-122.172521
372312,2004.0,1.0,,1.0,,,,,,,,,,37.771974,-122.20284199999999
372313,2004.0,,1.0,,,,,,1.0,,,,,37.773137,-122.20562199999999
372314,2004.0,,1.0,,,,,1.0,,,,,,37.774448,-122.22152700000001
372315,2004.0,,1.0,,,,,,1.0,,,,,37.776392,-122.22591499999999
372316,2004.0,,1.0,,,,,1.0,,,,,,37.787397,-122.20376599999999
372318,2004.0,,1.0,,,,,,1.0,,,,,37.789176,-122.205931
372319,2004.0,1.0,,,,1.0,,,,,,,,37.771251,-122.187692
372320,2004.0,1.0,,,1.0,,1.0,,,,,,,37.771466,-122.1935
372321,2004.0,,1.0,,,,,,,,,,,37.785965999999995,-122.19621599999999
372322,2004.0,,1.0,,,,,,1.0,,,,,37.760918,-122.16226999999999
372324,2004.0,,1.0,,,,,,1.0,,,,,37.792747,-122.22863500000001
372325,2004.0,,1.0,,,,,,1.0,,,,,37.792059,-122.24962
372326,2004.0,,1.0,,,,,,1.0,,,,,37.793257000000004,-122.24424599999999
372327,2004.0,,1.0,,,,,,1.0,,,,,37.793811,-122.233576
372328,2004.0,,1.0,,,,,,1.0,,,,,37.79591,-122.2283
372329,2004.0,,1.0,,,,,,1.0,,,,,37.796818,-122.246466
372330,2004.0,1.0,,,1.0,,1.0,,,,,,,37.797470000000004,-122.24156699999999
372331,2004.0,,1.0,,,,,1.0,,,,,,37.802633,-122.252983
372333,2004.0,,1.0,,,,,,1.0,,,,,37.802515,-122.27531100000002
372334,2004.0,,1.0,,,,,,,,,,,37.804128000000006,-122.26581399999999
372335,2004.0,,1.0,,,,,,,,,,,37.804151,-122.271899
372338,2004.0,,1.0,,,,,,1.0,,,,,37.80879,-122.29836999999999
372339,2004.0,1.0,,,,1.0,,,,,,,,37.808871,-122.290747
372340,2004.0,,1.0,,,,,,1.0,,,,,37.810151,-122.27306399999999
372341,2004.0,,1.0,,,,,1.0,,,,,,37.810257,-122.273508
372342,2004.0,,1.0,,,,,,,,,,,37.812697,-122.295328
372343,2004.0,,1.0,,,,,,1.0,,,,,37.814091,-122.292612
372344,2004.0,,1.0,,,,,,1.0,,,,,37.814091,-122.292612
372345,2004.0,,1.0,,,,,,1.0,,,,,37.814091,-122.292612
372347,2004.0,,1.0,,,,,,,,,,,37.817434999999996,-122.262904
372348,2004.0,,1.0,,,,,1.0,,,,,,37.81923,-122.26611899999999
372349,2004.0,,1.0,,,,,,1.0,,,,,37.81942,-122.274267
372350,2004.0,,1.0,,,,,1.0,,,,,,37.825008000000004,-122.288477
372351,2004.0,,1.0,,,,,,,,,,,37.826646000000004,-122.253179
372352,2004.0,,1.0,,,,,,1.0,,,,,37.83378,-122.27219
372353,2004.0,,1.0,,,,,,1.0,,,,,37.833827,-122.272154
372354,2004.0,,1.0,,,,,,1.0,,,,,37.83903,-122.25938000000001
372356,2004.0,,1.0,,,,,,1.0,,,,,37.846853,-122.25781699999999
372357,2004.0,,1.0,,,,,,1.0,,,,,37.846942999999996,-122.256611
372358,2004.0,1.0,,,1.0,,,,,,,,,37.849524,-122.28543700000002
372359,2004.0,,1.0,,,,,,1.0,,,,,37.851239,-122.268957
372360,2004.0,,1.0,,,,,,1.0,,,,,37.797051,-122.20179099999999
372361,2004.0,,1.0,,,,,1.0,,,,,,37.800259999999994,-122.17724
372362,2004.0,,1.0,,,,,,1.0,,,,,37.802158,-122.21771299999999
372363,2004.0,,1.0,,,,,1.0,,,,,,37.827211,-122.21103799999999
372364,2004.0,,1.0,,,,,,1.0,,,,,37.828989,-122.20683400000001
372365,2004.0,,1.0,,,,,,1.0,,,,,37.835584999999995,-122.19230400000001
372367,2004.0,,1.0,,,,,,,,,,,,
372368,2004.0,1.0,,,1.0,,,,,,,,,37.7393,-122.169
372370,2004.0,,1.0,,,,,,1.0,,,,,37.78071,-122.242775
372371,2004.0,,1.0,,,,,,1.0,,,,,37.785052,-122.228866
372372,2004.0,,1.0,,,,,1.0,,,,,,37.788668,-122.236926
372373,2004.0,,1.0,,,,,1.0,,,,,,37.726254,-122.175972
372374,2004.0,,1.0,,,,,1.0,,,,,,37.72981,-122.190002
372375,2004.0,,1.0,,,,,,1.0,,,,,37.73519,-122.19216200000001
372376,2004.0,,1.0,,,,,1.0,,,,,,37.735443,-122.18259599999999
372377,2004.0,1.0,,,1.0,,,,,,,,,37.742259999999995,-122.17066000000001
372378,2004.0,,1.0,,,,,1.0,,,,,,37.739785,-122.153319
372379,2004.0,1.0,,,,1.0,,,,,,,,37.766588,-122.197423
372380,2004.0,,1.0,,,,,1.0,,,,,,37.767328000000006,-122.20688200000001
372381,2004.0,,1.0,,,,,,1.0,,,,,37.745672,-122.17371399999999
372382,2004.0,,1.0,,,,,1.0,,,,,,37.752705,-122.166169
372383,2004.0,,1.0,,,,,1.0,,,,,,37.755368,-122.18815900000001
372384,2004.0,,1.0,,,,,,,,,,,37.756440000000005,-122.19585
372385,2004.0,,1.0,,,,,,,,,,,37.757313,-122.18563400000001
372386,2004.0,,1.0,,,,,1.0,,,,,,37.757971999999995,-122.18941299999999
372387,2004.0,,1.0,,,,,1.0,,,,,,37.762694,-122.189591
372388,2004.0,,1.0,,,,,1.0,,,,,,37.768437,-122.22241799999999
372389,2004.0,,1.0,,,,,,,,,,,37.7707,-122.21153999999999
372390,2004.0,,1.0,,,,,,,,,,,37.7707,-122.21153999999999
372391,2004.0,,1.0,,,,,,1.0,,,,,37.770971,-122.204073
372392,2004.0,,1.0,,,,,,1.0,,,,,37.775659999999995,-122.22193
372393,2004.0,,1.0,,,,,,1.0,,,,,37.781664,-122.22554199999999
372394,2004.0,,1.0,,,,,,1.0,,,,,37.788146000000005,-122.21633100000001
372395,2004.0,,1.0,,,,,,,,,,,37.789390000000004,-122.2194
372396,2004.0,,1.0,,,,,1.0,,,,,,37.789437,-122.213489
372397,2004.0,1.0,,,1.0,,1.0,,,,,,,37.769135,-122.17158500000001
372399,2004.0,,1.0,,,,,1.0,,,,,,37.769302,-122.185156
372400,2004.0,,1.0,,,,,,,,,,,37.775643,-122.170946
372401,2004.0,,1.0,,,,,1.0,,,,,,37.784946999999995,-122.18018500000001
372402,2004.0,,1.0,,,,,,1.0,,,,,37.747107,-122.156675
372403,2004.0,,1.0,,,,,,1.0,,,,,37.76003,-122.15748
372404,2004.0,,1.0,,,,,,1.0,,,,,37.770043,-122.15715900000001
372405,2004.0,,1.0,,,,,,,,,,,37.794065,-122.267975
372406,2004.0,,1.0,,,,,1.0,,,,,,37.794664000000004,-122.25391
372408,2004.0,,1.0,,,,,,,,,,,37.799069,-122.240319
372409,2004.0,,1.0,,,,,1.0,,,,,,37.798942,-122.26953300000001
372410,2004.0,1.0,,,,1.0,,,,,,,,37.80053,-122.25568
372411,2004.0,,1.0,,,,,,,,,,,37.801190999999996,-122.26646799999999
372412,2004.0,,1.0,,,,,1.0,,,,,,37.804839,-122.268898
372413,2004.0,,1.0,,,,,,1.0,,,,,37.80373,-122.28638000000001
372414,2004.0,1.0,,,,1.0,,,,,,,,37.805065,-122.27302399999999
372415,2004.0,,1.0,,,,,,,,,,,37.803430999999996,-122.281701
372416,2004.0,,1.0,,,,,1.0,,,,,,37.807589,-122.24128200000001
372417,2004.0,,1.0,,,,,,1.0,,,,,37.807019,-122.287407
372418,2004.0,1.0,,,1.0,,1.0,,,,,,,37.80858,-122.30018000000001
372419,2004.0,,1.0,,,,,,1.0,,,,,37.809166999999995,-122.277084
372420,2004.0,,1.0,,,,,,1.0,,,,,37.810151,-122.27306399999999
372421,2004.0,,1.0,,,,,,1.0,,,,,37.809989,-122.258481
372422,2004.0,1.0,,,,1.0,,,,,,,,37.811489,-122.265672
372423,2004.0,,1.0,,,,,,1.0,,,,,37.812129999999996,-122.29008
372424,2004.0,,1.0,,,,,,1.0,,,,,37.813315,-122.24885400000001
372425,2004.0,1.0,,,,1.0,,,,,,,,37.813524,-122.268648
372426,2004.0,,1.0,,,,,,1.0,,,,,37.815028000000005,-122.252925
372427,2004.0,,1.0,,,,,,1.0,,,,,37.817640000000004,-122.254989
372428,2004.0,,1.0,,,,,,,,,,,37.818856,-122.264968
372429,2004.0,,1.0,,,,,,,,,,,37.82183,-122.27212
372430,2004.0,,1.0,,,,,,,,,,,37.826409999999996,-122.27843899999999
372431,2004.0,,1.0,,,,,1.0,,,,,,37.832322,-122.25853799999999
372432,2004.0,,1.0,,,,,,,,,,,37.8325,-122.26316899999999
372433,2004.0,,1.0,,,,,,1.0,,,,,37.844793,-122.284223
372434,2004.0,,1.0,,,,,,1.0,,,,,37.846057,-122.27338
372435,2004.0,,1.0,,,,,,1.0,,,,,37.848299,-122.267362
372436,2004.0,,1.0,,,,,,1.0,,,,,37.849675,-122.26633799999999
372437,2004.0,,1.0,,,,,,,,,,,37.868724,-122.243701
372438,2004.0,,1.0,,,,,,1.0,,,,,37.798945,-122.20465800000001
372439,2004.0,,1.0,,,,,1.0,,,,,,37.801726,-122.219404
372440,2004.0,,1.0,,,,,1.0,,,,,,37.812801,-122.21822900000001
372441,2004.0,1.0,,,,1.0,,,,,,,,37.82718,-122.2099
372442,2004.0,,1.0,,,,,1.0,,,,,,37.834790000000005,-122.18483
372443,2004.0,1.0,,,,,,,,1.0,,,,,
372445,2004.0,,1.0,,,,,,,,,,,,
372446,2004.0,,1.0,,,,,,,,,,,,
372450,2004.0,1.0,,,1.0,,,,,,,,,37.7898,-122.185
372451,2004.0,1.0,,,,,,,,1.0,,,,,
372452,2004.0,1.0,,,1.0,,,,,,,,,37.7944,-122.23100000000001
372453,2004.0,,1.0,,,,,,,,,,,37.780355,-122.23319599999999
372454,2004.0,,1.0,,,,,,1.0,,,,,37.784933,-122.231296
372456,2004.0,,1.0,,,,,,1.0,,,,,37.787108,-122.22956699999999
372457,2004.0,,1.0,,,,,,1.0,,,,,37.78667,-122.24146999999999
372459,2004.0,,1.0,,,,,,1.0,,,,,37.79023,-122.24948
372460,2004.0,,1.0,,,,,1.0,,,,,,37.79105,-122.24323899999999
372461,2004.0,,1.0,,,,,,1.0,,,,,37.735752000000005,-122.19273100000001
372462,2004.0,,1.0,,,,,1.0,,,,,,37.735647,-122.17843799999999
372463,2004.0,,1.0,,,,,1.0,,,,,,37.73963,-122.203139
372464,2004.0,,1.0,,,,,1.0,,,,,,37.738013,-122.16356499999999
372465,2004.0,,1.0,,,,,,1.0,,,,,37.741603999999995,-122.164185
372467,2004.0,1.0,,,1.0,,,,,,,,,37.75165,-122.20545200000001
372468,2004.0,,1.0,,,,,1.0,,,,,,37.756377,-122.206731
372469,2004.0,,1.0,,,,,,1.0,,,,,37.755921,-122.201029
372470,2004.0,,1.0,,,,,,1.0,,,,,37.763991,-122.21310700000001
372471,2004.0,,1.0,,,,,,,,,,,37.745963,-122.17061499999998
372472,2004.0,1.0,,,,1.0,,,,,,,,37.75075,-122.17551
372473,2004.0,,1.0,,,,,,1.0,,,,,37.75215,-122.19201000000001
372474,2004.0,1.0,,,1.0,,,,,,,,,37.752977,-122.19276
372475,2004.0,,1.0,,,,,1.0,,,,,,37.752769,-122.19280800000001
372476,2004.0,,1.0,,,,,,1.0,,,,,37.754709000000005,-122.186206
372477,2004.0,,1.0,,,,,,1.0,,,,,37.755117999999996,-122.17848899999998
372478,2004.0,,1.0,,,,,,1.0,,,,,37.755344,-122.18366200000001
372479,2004.0,,1.0,,,,,1.0,,,,,,37.756884,-122.19570900000001
372480,2004.0,,1.0,,,,,,1.0,,,,,37.767385,-122.193262
372481,2004.0,,1.0,,,,,,1.0,,,,,37.771307,-122.218571
372482,2004.0,,1.0,,,,,1.0,,,,,,37.774269,-122.197014
372483,2004.0,,1.0,,,,,1.0,,,,,,37.77548,-122.22074199999999
372484,2004.0,,1.0,,,,,,1.0,,,,,37.77755,-122.19901000000002
372485,2004.0,,1.0,,,,,1.0,,,,,,37.785556,-122.21824
372486,2004.0,,1.0,,,,,,,,,,,37.78546,-122.207403
372487,2004.0,,1.0,,,,,,1.0,,,,,37.787613,-122.221207
372488,2004.0,,1.0,,,,,1.0,,,,,,37.788795,-122.213647
372489,2004.0,,1.0,,,,,,1.0,,,,,37.789234,-122.220253
372490,2004.0,,1.0,,,,,1.0,,,,,,37.79043,-122.20975
372491,2004.0,,1.0,,,,,,1.0,,,,,37.768615000000004,-122.180149
372492,2004.0,,1.0,,,,,1.0,,,,,,37.773454,-122.184753
372493,2004.0,,1.0,,,,,1.0,,,,,,37.774291999999996,-122.182332
372494,2004.0,,1.0,,,,,,1.0,,,,,37.777556,-122.176216
372495,2004.0,,1.0,,,,,,,,,,,37.790692,-122.19358999999999
372496,2004.0,,1.0,,,,,1.0,,,,,,37.746212,-122.160798
372497,2004.0,,1.0,,,,,,1.0,,,,,37.746195,-122.15916499999999
372498,2004.0,,1.0,,,,,,1.0,,,,,37.746195,-122.15916499999999
372499,2004.0,,1.0,,,,,,,,,,,37.756138,-122.16504199999999
372500,2004.0,1.0,,,1.0,,,,,,,,,37.762975,-122.164428
372501,2004.0,,1.0,,,,,1.0,,,,,,37.794622,-122.22921200000002
372502,2004.0,,1.0,,,,,1.0,,,,,,37.795092,-122.228766
372503,2004.0,,1.0,,,,,1.0,,,,,,37.796042,-122.24556499999998
372505,2004.0,1.0,,,,1.0,,,,,,,,37.798922,-122.250837
372506,2004.0,1.0,,,1.0,,,,,,,,,37.798907,-122.274643
372507,2004.0,,1.0,,,,,1.0,,,,,,37.799504,-122.27412199999999
372508,2004.0,,1.0,,,,,1.0,,,,,,37.798942,-122.26953300000001
372509,2004.0,,1.0,,,,,,,,,,,37.798942,-122.26953300000001
372510,2004.0,,1.0,,,,,,1.0,,,,,37.800259999999994,-122.28755
372511,2004.0,,1.0,,,,,,1.0,,,,,37.802304,-122.23273700000001
372513,2004.0,,1.0,,,,,,,,,,,37.808316,-122.248471
372515,2004.0,,1.0,,,,,,1.0,,,,,37.81028,-122.28635
372516,2004.0,,1.0,,,,,,,,,,,37.81305,-122.2831
372518,2004.0,,1.0,,,,,,1.0,,,,,37.817671999999995,-122.250354
372519,2004.0,,1.0,,,,,,1.0,,,,,37.817386,-122.26766299999998
372520,2004.0,,1.0,,,,,1.0,,,,,,37.817283,-122.25688500000001
372521,2004.0,,1.0,,,,,1.0,,,,,,37.820067,-122.28034199999999
372522,2004.0,,1.0,,,,,,,,,,,37.824042999999996,-122.281994
372523,2004.0,,1.0,,,,,1.0,,,,,,37.825644,-122.26951299999999
372524,2004.0,,1.0,,,,,,1.0,,,,,37.827737,-122.252721
372525,2004.0,,1.0,,,,,,1.0,,,,,37.827855,-122.26189
372526,2004.0,,1.0,,,,,1.0,,,,,,37.83232,-122.25319099999999
372527,2004.0,,1.0,,,,,1.0,,,,,,37.865665,-122.22969199999999
372528,2004.0,,1.0,,,,,1.0,,,,,,37.79935,-122.21793999999998
372529,2004.0,,1.0,,,,,,,,,,,37.810190000000006,-122.221948
372530,2004.0,,1.0,,,,,1.0,,,,,,37.8111,-122.19742
372531,2004.0,,1.0,,,,,,1.0,,,,,37.820944,-122.207705
372532,2004.0,,1.0,,,,,1.0,,,,,,37.834382,-122.217025
372533,2004.0,1.0,,,1.0,,,,,,,,,,
372535,2004.0,,1.0,,,,,,,,,,,,
372542,2004.0,1.0,,,1.0,,,,,,,,,37.8238,-122.29299999999999
